Retailer,path,search_term,prd_id,images,url
cottonon,Coats-and-jackets-type/Blazer/Coats,childrens blazer coats,2053939-03,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-women/default/dw4f3307dc/2053939/2053939-03-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-women/default/dwa9f149c1/2053939/2053939-03-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-women/default/dw9519e73d/2053939/2053939-03-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-women/default/dw56f90d90/2053939/2053939-03-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/curve-vegan-leather-coat-jacket/2053939-03.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342222-05,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw7e312b63/7342222/7342222-05-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw0eddd996/7342222/7342222-05-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw05886158/7342222/7342222-05-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw11d6fe05/7342222/7342222-05-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/matilda-cardigan/7342222-05.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342655-01,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwecb73dc6/7342655/7342655-01-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw611d8c15/7342655/7342655-01-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw8d2f399c/7342655/7342655-01-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwe3d44f41/7342655/7342655-01-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/betty-button-through-cardi/7342655-01.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342654-02,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwdfe1e0d2/7342654/7342654-02-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw3ac90554/7342654/7342654-02-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwe101131c/7342654/7342654-02-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw23fc7e45/7342654/7342654-02-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/betty-button-through-cardi/7342654-02.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342655-02,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwf108c9ff/7342655/7342655-02-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw935d1e00/7342655/7342655-02-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw33f3f9d4/7342655/7342655-02-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw69ce5912/7342655/7342655-02-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/betty-button-through-cardi/7342655-02.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342654-01,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwf4925f89/7342654/7342654-01-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw4c8619d3/7342654/7342654-01-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwadb9ccf0/7342654/7342654-01-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw3162f9a6/7342654/7342654-01-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/betty-button-through-cardi/7342654-01.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7341733-02,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwd6e0bd55/7341733/7341733-02-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw3df971ae/7341733/7341733-02-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw0a2ad389/7341733/7341733-02-3.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/shae-pointelle-cardigan/7341733-02.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342610-01,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwa58b122c/7342610/7342610-01-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwdab18eff/7342610/7342610-01-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw11c0a1e0/7342610/7342610-01-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw4ef6efc8/7342610/7342610-01-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/mya-cropped-cardigan/7342610-01.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342610-03,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw4500164d/7342610/7342610-03-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw5d022231/7342610/7342610-03-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw417c42d7/7342610/7342610-03-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw27312791/7342610/7342610-03-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/mya-cropped-cardigan/7342610-03.html
cottonon,Coats-and-jackets-type/Blazer/Coats,girls blazer coats,7342610-04,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw9c0fbc73/7342610/7342610-04-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwfedd6bc7/7342610/7342610-04-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw2c19db97/7342610/7342610-04-3.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwe144e100/7342610/7342610-04-4.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/mya-cropped-cardigan/7342610-04.html
cottonon,Coats-and-jackets-type/Blazer/Coats,boys blazer coats,7341618-04,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw63b4d76b/7341618/7341618-04-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw1a31a8cf/7341618/7341618-04-1.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dw8d25625a/7341618/7341618-04-3.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/frankie-puffer-jacket/7341618-04.html
cottonon,Coats-and-jackets-type/Blazer/Coats,boys blazer coats,7340168-91,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-kids/default/dwaed40329/7340168/7340168-91-2.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/aluminium-drink-bottle/7340168-91.html
cottonon,Coats-and-jackets-type/Blazer/Coats,boys blazer coats,9630229-23,https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-co-foundation/default/dwf1ac237d/9630229/9630229-23-2.jpg?sw=1920&sh=2880&sm=fit|https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-co-foundation/default/dwfce2a665/9630229/9630229-23-1.jpg?sw=1920&sh=2880&sm=fit,https://cottonon.com/AU/foundation-face-mask-kids/9630229-23.html
