Retailer,path,search_term,prd_id,images,url
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,1949271457889,https://cdn.shopify.com/s/files/1/1550/9297/products/G5588_20MID_20DENIM-3_08ad1a97-ab92-4421-8fc1-ad1d87550191_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588_MID_20DENIM_ED_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588_20MID_20DENIM-4_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588_20MID_20DENIM-2_153bd143-3aa3-40f4-a7f7-66e02941befd_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588-WHITE_DENIM-4_1807f480-624c-4625-b5f0-e260dbb8587d_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588-WHITE_DENIM-2_66d03745-8077-4924-9b3f-a028d8f730f2_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588-White_20Denim-1_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588_20MID_20DENIM-1_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588-WHITE_DENIM-1_9f96e781-f471-418a-9a99-070080bf8c8e_1024x1024.jpg?v=1649817341|https://cdn.shopify.com/s/files/1/1550/9297/products/G5588-WHITE_DENIM-M3_71463336-cc7d-4d7c-aee7-281c4bafbff2_1024x1024.jpg?v=1649817341,https://www.haydengirls.com/products/ruffle-stone-wash-denim-jacket?_pos=11&_sid=84cf18990&_ss=r&variant=20012853493857
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,1386625237092,https://cdn.shopify.com/s/files/1/1550/9297/products/G6621-LIGHT_DENIM-ED_1024x1024.jpg?v=1650468815|https://cdn.shopify.com/s/files/1/1550/9297/products/G6621-LGHT_DENIM-1_fe705697-5fc0-4dfa-ba12-b64998d57113_1024x1024.jpg?v=1650468815|https://cdn.shopify.com/s/files/1/1550/9297/products/G6621-LGHT_DENIM-4_0fe880bb-b9e3-4b1a-947b-c109eaf54c30_1024x1024.jpg?v=1650468815|https://cdn.shopify.com/s/files/1/1550/9297/products/G6621-LGHT_DENIM-2_2eb621b5-39bd-4f37-847c-7e4aff6c4791_1024x1024.jpg?v=1650468815|https://cdn.shopify.com/s/files/1/1550/9297/products/G6621-LGHT_DENIM-3_bb166817-06f6-49b5-95f5-4ace2ba0c0a3_1024x1024.jpg?v=1650468815,https://www.haydengirls.com/products/cut-off-cropped-denim-jacket?_pos=12&_sid=84cf18990&_ss=r&variant=20012879446113
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,1386924408932,https://cdn.shopify.com/s/files/1/1550/9297/products/G6495-LEOPARD-2_1024x1024.jpg?v=1646411883|https://cdn.shopify.com/s/files/1/1550/9297/products/G6495-LEOPARD-3_bb1454be-7ed0-4d27-a128-cc71870bcc40_1024x1024.jpg?v=1646411883|https://cdn.shopify.com/s/files/1/1550/9297/products/G6495-LEOPARD-4_23f0dc59-dc50-436d-ab69-2775b6e8680b_1024x1024.jpg?v=1646411883|https://cdn.shopify.com/s/files/1/1550/9297/products/G6495-LEOPARD-1_8cdb09f9-d2ca-4814-a6c3-43c34c57e1ad_1024x1024.jpg?v=1646411883,https://www.haydengirls.com/products/leopard-denim-jacket-1?_pos=13&_sid=84cf18990&_ss=r
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,4199784939617,https://cdn.shopify.com/s/files/1/1550/9297/products/G5210-LEOPARD_20DENIM-3_1024x1024.jpg?v=1641889853|https://cdn.shopify.com/s/files/1/1550/9297/products/G5210-LEOPARD_20DENIM-4_1024x1024.jpg?v=1641889853|https://cdn.shopify.com/s/files/1/1550/9297/products/G5210-LEOPARD_20DENIM-1_1024x1024.jpg?v=1641889853|https://cdn.shopify.com/s/files/1/1550/9297/products/G5210-LEOPARD_20DENIM-5_1024x1024.jpg?v=1641889853|https://cdn.shopify.com/s/files/1/1550/9297/products/G5210-LEOPARD_20DENIM-2_1024x1024.jpg?v=1641889853,https://www.haydengirls.com/products/acid-wash-leopard-denim-trucker-jacket?_pos=14&_sid=84cf18990&_ss=r&variant=30388921073761
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,6689362935905,https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-CREAM-3_1024x1024.jpg?v=1649229965|https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-BLACK-4_1024x1024.jpg?v=1649229965|https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-BLACK-3_1024x1024.jpg?v=1649229965|https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-CREAM-4_1024x1024.jpg?v=1649229965|https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-BLACK-1_1024x1024.jpg?v=1649229965|https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-CREAM-1_1024x1024.jpg?v=1649229965|https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-BLACK-2_1024x1024.jpg?v=1649229965|https://cdn.shopify.com/s/files/1/1550/9297/products/GN4256-CREAM-2_1024x1024.jpg?v=1649229965,https://www.haydengirls.com/products/slouchy-fit-colored-denim-jacket?_pos=15&_sid=84cf18990&_ss=r
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,6689362149473,https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-BLACK-4_1024x1024.jpg?v=1650440159|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-CREAM-2_1024x1024.jpg?v=1650440159|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-BLACK-1_1024x1024.jpg?v=1650440159|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-BLACK-3_1024x1024.jpg?v=1650440159|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-CREAM-3_1024x1024.jpg?v=1650440159|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-CREAM-1_1024x1024.jpg?v=1650440159|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-CREAM-4_1024x1024.jpg?v=1650440159|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256-BLACK-2_1024x1024.jpg?v=1650440159,https://www.haydengirls.com/products/womens-slouchy-fit-colored-denim-jacket?_pos=16&_sid=84cf18990&_ss=r
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,6689362411617,https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-CREAM-4_1024x1024.jpg?v=1649229951|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-BLACK-2_1024x1024.jpg?v=1649229951|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-CREAM-1_1024x1024.jpg?v=1649229951|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-BLACK-3_1024x1024.jpg?v=1649229951|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-BLACK-4_1024x1024.jpg?v=1649229951|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-CREAM-2_1024x1024.jpg?v=1649229951|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-CREAM-3_1024x1024.jpg?v=1649229951|https://cdn.shopify.com/s/files/1/1550/9297/products/HN4256W-BLACK-1_1024x1024.jpg?v=1649229951,https://www.haydengirls.com/products/plus-slouchy-fit-colored-denim-jacket?_pos=17&_sid=84cf18990&_ss=r
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,401620795420,https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20DENIM-4_1024x1024.jpg?v=1650525085|https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20DENIM_20MAIN-5_1024x1024.jpg?v=1650525085|https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20TAUPE-1_1024x1024.jpg?v=1650525085|https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20TAUPE-4_1024x1024.jpg?v=1650525085|https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20TAUPE-2_1024x1024.jpg?v=1650525085|https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20TAUPE-5_1024x1024.jpg?v=1650525085|https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20TAUPE-3_1024x1024.jpg?v=1650525085|https://cdn.shopify.com/s/files/1/1550/9297/products/G2388_20DENIM-1_1024x1024.jpg?v=1650525085,https://www.haydengirls.com/products/louisa-embellished-jacket?_pos=18&_sid=84cf18990&_ss=r&variant=32770415460449
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,4184809439329,https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20ICE_20DENIM-4_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20MID_20DENIM-3_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20ICE_20DENIM-1_1024x1024.jpg?v=1643235016|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20MID_20DENIM-4_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20ICE_20DENIM-2_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20MID_20DENIM-2_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20MID_20DENIM-5_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20MID_20DENIM-1_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20ICE_20DENIM-3_1024x1024.jpg?v=1643235017|https://cdn.shopify.com/s/files/1/1550/9297/products/G5834_20ICE_20DENIM-5_1024x1024.jpg?v=1643235017,https://www.haydengirls.com/products/denim-acid-wash-cargo-jacket?_pos=19&_sid=84cf18990&_ss=r&variant=32178516820065
haydengirls,Coats-and-jackets-type/Denim/Jackets,girls denim jacket,4608169082977,https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20MID_20DENIM_201_1024x1024.jpg?v=1640852745|https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20ICE_20DENIM-1_18a87a46-438c-4bc9-ba75-fa82730ae99b_1024x1024.jpg?v=1640852745|https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20ICE_20DENIM-2_9f96e01e-298a-4c42-9355-84f43667b7d6_1024x1024.jpg?v=1640852745|https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20MID_20DENIM_204_1024x1024.jpg?v=1640852745|https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20ICE_20DENIM-4_f98fdbd3-ae13-4657-9f99-9a35cc386d49_1024x1024.jpg?v=1640852745|https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20ICE_20DENIM-3_ddb3c8a9-ed18-4ee1-b9bd-f48d9fab7112_1024x1024.jpg?v=1640852745|https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20MID_20DENIM_203_1024x1024.jpg?v=1640852745|https://cdn.shopify.com/s/files/1/1550/9297/products/G3682_20MID_20DENIM_202_1024x1024.jpg?v=1640852745,https://www.haydengirls.com/products/tie-waist-acid-wash-cargo-jacket?_pos=20&_sid=84cf18990&_ss=r&variant=32185949323361
